experiment,grid,full_run,graph,n,edges,reps,angle_seed,graph_seed,ordering,total_span,max_cutwidth,cut_profile,chi_max,chi_label,svd_cutoff,max_bond_final,max_bond_intermediate,mean_bond,max_entropy,mean_entropy,exact_max_entropy,exact_max_bond,exact_entropy_profile,swap_count,routing_distance,discarded_weight,max_discarded_single,norm_factor,infidelity,phase_aligned_error,storage_complex,storage_bytes,runtime_s,svd_time_s,n_svd,status,resource_cap_binding,mps_revision,mps_sha256,mps_version
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand41,100,9,"[4, 5, 7, 9, 8, 8, 9, 7, 8, 8, 7, 7, 6, 5, 2]",4,4,1e-14,4,4,3.7333333333333334,1.555392095718109,1.1201043611517383,4.2114323807864515,256,"[0.978622, 1.876153, 2.66497, 3.526631, 4.020073, 3.881913, 4.211432, 3.683039, 3.877621, 3.72427, 3.396647, 2.902202, 2.651852, 1.792394, 0.954702]",456,228,2.2371918177513908,0.09065772980310674,0.32020016153397646,0.8897860806983469,1.155867797044069,424,6784,0.16670948400133057,0.029950929023470962,528,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand41,100,9,"[4, 5, 7, 9, 8, 8, 9, 7, 8, 8, 7, 7, 6, 5, 2]",8,8,1e-14,8,8,6.666666666666667,2.0882237221133018,1.5710995427230385,4.2114323807864515,256,"[0.978622, 1.876153, 2.66497, 3.526631, 4.020073, 3.881913, 4.211432, 3.683039, 3.877621, 3.72427, 3.396647, 2.902202, 2.651852, 1.792394, 0.954702]",456,228,1.4997415807271133,0.054575476616577884,0.46884549821680915,0.7378740248958309,0.9879449405102811,1448,23168,0.19932400200013944,0.05003824201412499,528,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand41,100,9,"[4, 5, 7, 9, 8, 8, 9, 7, 8, 8, 7, 7, 6, 5, 2]",16,16,1e-14,16,16,11.466666666666667,2.8211106636453174,2.140577160815174,4.2114323807864515,256,"[0.978622, 1.876153, 2.66497, 3.526631, 4.020073, 3.881913, 4.211432, 3.683039, 3.877621, 3.72427, 3.396647, 2.902202, 2.651852, 1.792394, 0.954702]",456,228,0.7129600678055503,0.04758401959249503,0.6981160096500623,0.4530945921795482,0.7217609963959923,4776,76416,0.28034263900008227,0.1105461079714587,528,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand41,100,9,"[4, 5, 7, 9, 8, 8, 9, 7, 8, 8, 7, 7, 6, 5, 2]",32,32,1e-14,32,32,18.933333333333334,3.575756796156882,2.6144970958176987,4.2114323807864515,256,"[0.978622, 1.876153, 2.66497, 3.526631, 4.020073, 3.881913, 4.211432, 3.683039, 3.877621, 3.72427, 3.396647, 2.902202, 2.651852, 1.792394, 0.954702]",456,228,0.24052417955729846,0.03056956224259421,0.8860261914818205,0.16616306895049116,0.4167811911676474,15016,240256,0.49131690099966363,0.27898685597574513,528,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand41,100,9,"[4, 5, 7, 9, 8, 8, 9, 7, 8, 8, 7, 7, 6, 5, 2]",64,64,1e-14,64,64,29.6,4.0618993889819235,2.8873180879480453,4.2114323807864515,256,"[0.978622, 1.876153, 2.66497, 3.526631, 4.020073, 3.881913, 4.211432, 3.683039, 3.877621, 3.72427, 3.396647, 2.902202, 2.651852, 1.792394, 0.954702]",456,228,0.025708229068064272,0.006709182837426668,0.9872098918827669,0.02052035764893534,0.14362006501579344,43688,699008,1.1423639330005244,0.7430078469897126,528,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand41,100,9,"[4, 5, 7, 9, 8, 8, 9, 7, 8, 8, 7, 7, 6, 5, 2]",-1,untruncated,1e-14,256,256,50.93333333333333,4.2114323807864515,2.9428347282476737,4.2114323807864515,256,"[0.978622, 1.876153, 2.66497, 3.526631, 4.020073, 3.881913, 4.211432, 3.683039, 3.877621, 3.72427, 3.396647, 2.902202, 2.651852, 1.792394, 0.954702]",456,228,3.344137429066036e-29,1.0387519546942369e-29,1.0000000000000002,1.7763568394002505e-15,5.76932981394341e-14,174760,2796160,2.9466323220003687,1.8949684550079837,528,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand43,116,13,"[3, 6, 9, 9, 9, 11, 8, 8, 12, 13, 11, 8, 4, 3, 2]",4,4,1e-14,4,4,3.7333333333333334,1.4111139218432582,0.9631926033540321,4.921049095469973,256,"[0.891903, 1.863814, 2.783508, 3.449129, 3.963223, 4.472412, 4.179967, 4.268754, 4.921049, 4.6367, 4.006442, 3.171875, 2.23622, 1.572193, 0.767967]",552,276,2.274025973220303,0.11599833785077177,0.3148307594794769,0.9073303445822171,1.179477078597216,424,6784,0.19146371700117015,0.03677752200928808,624,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand43,116,13,"[3, 6, 9, 9, 9, 11, 8, 8, 12, 13, 11, 8, 4, 3, 2]",8,8,1e-14,8,8,6.666666666666667,2.216467737245143,1.5145658883724173,4.921049095469973,256,"[0.891903, 1.863814, 2.783508, 3.449129, 3.963223, 4.472412, 4.179967, 4.268754, 4.921049, 4.6367, 4.006442, 3.171875, 2.23622, 1.572193, 0.767967]",552,276,1.6950500077491641,0.05829258037435209,0.4246446783631514,0.8079307199507529,1.0599461367893332,1448,23168,0.23020653299863625,0.0633803809996607,624,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand43,116,13,"[3, 6, 9, 9, 9, 11, 8, 8, 12, 13, 11, 8, 4, 3, 2]",16,16,1e-14,16,16,11.466666666666667,3.066158231246978,2.118398019528235,4.921049095469973,256,"[0.891903, 1.863814, 2.783508, 3.449129, 3.963223, 4.472412, 4.179967, 4.268754, 4.921049, 4.6367, 4.006442, 3.171875, 2.23622, 1.572193, 0.767967]",552,276,0.9533449803308727,0.05146126862356602,0.6185300138966604,0.5833887320257185,0.8420756363903871,4776,76416,0.3360846389987273,0.14348351600165188,624,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand43,116,13,"[3, 6, 9, 9, 9, 11, 8, 8, 12, 13, 11, 8, 4, 3, 2]",32,32,1e-14,32,32,18.933333333333334,3.902147613219112,2.60670141667092,4.921049095469973,256,"[0.891903, 1.863814, 2.783508, 3.449129, 3.963223, 4.472412, 4.179967, 4.268754, 4.921049, 4.6367, 4.006442, 3.171875, 2.23622, 1.572193, 0.767967]",552,276,0.4129689968109615,0.03297729812956053,0.8125688414087756,0.2930656036858599,0.5642802347284026,15016,240256,0.6632409099984216,0.3917156000061368,624,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand43,116,13,"[3, 6, 9, 9, 9, 11, 8, 8, 12, 13, 11, 8, 4, 3, 2]",64,64,1e-14,64,64,29.6,4.626394906696388,3.0067941351511043,4.921049095469973,256,"[0.891903, 1.863814, 2.783508, 3.449129, 3.963223, 4.472412, 4.179967, 4.268754, 4.921049, 4.6367, 4.006442, 3.171875, 2.23622, 1.572193, 0.767967]",552,276,0.08250495493552111,0.012072205853109934,0.9594805118372711,0.058662296163127126,0.24402625145227544,43688,699008,1.565384344999984,1.0483343310279452,624,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,11,-1,rand43,116,13,"[3, 6, 9, 9, 9, 11, 8, 8, 12, 13, 11, 8, 4, 3, 2]",-1,untruncated,1e-14,256,256,50.93333333333333,4.921049095469974,3.1456770983083815,4.921049095469973,256,"[0.891903, 1.863814, 2.783508, 3.449129, 3.963223, 4.472412, 4.179967, 4.268754, 4.921049, 4.6367, 4.006442, 3.171875, 2.23622, 1.572193, 0.767967]",552,276,3.68375284814884e-29,8.691428841006728e-30,0.9999999999999998,0.0,6.605508571140208e-14,174760,2796160,3.6687552639996284,2.4705951530431776,624,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,natural,60,5,"[2, 3, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 4, 3, 2]",4,4,1e-14,4,4,3.7333333333333334,1.5302863145706318,1.0974694063642,3.973312741422653,256,"[0.899469, 1.861358, 2.761745, 3.328421, 3.666195, 3.717939, 3.830092, 3.973313, 3.766698, 3.644797, 3.096158, 2.57222, 2.34476, 1.527962, 0.764979]",216,108,2.1962207122323814,0.10481451754758433,0.3253727645440242,0.8840028193531757,1.1484044685210821,424,6784,0.08360393000111799,0.016301389996442595,288,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,natural,60,5,"[2, 3, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 4, 3, 2]",8,8,1e-14,8,8,6.666666666666667,2.3940200161102747,1.8088597082526867,3.973312741422653,256,"[0.899469, 1.861358, 2.761745, 3.328421, 3.666195, 3.717939, 3.830092, 3.973313, 3.766698, 3.644797, 3.096158, 2.57222, 2.34476, 1.527962, 0.764979]",216,108,0.9683877625296818,0.07200013101264467,0.6126204638053737,0.5906628555697856,0.8487701560146921,1448,23168,0.10352848200091103,0.02827651198458625,288,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,natural,60,5,"[2, 3, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 4, 3, 2]",16,16,1e-14,16,16,11.466666666666667,3.0034341842178556,2.3131246061193895,3.973312741422653,256,"[0.899469, 1.861358, 2.761745, 3.328421, 3.666195, 3.717939, 3.830092, 3.973313, 3.766698, 3.644797, 3.096158, 2.57222, 2.34476, 1.527962, 0.764979]",216,108,0.33161868265084776,0.029683060539219867,0.8463676919986013,0.2642834988114471,0.5334056989495243,4776,76416,0.14078367999900365,0.057316475997140515,288,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,natural,60,5,"[2, 3, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 4, 3, 2]",32,32,1e-14,32,32,18.933333333333334,3.633544860489427,2.646657204254578,3.973312741422653,256,"[0.899469, 1.861358, 2.761745, 3.328421, 3.666195, 3.717939, 3.830092, 3.973313, 3.766698, 3.644797, 3.096158, 2.57222, 2.34476, 1.527962, 0.764979]",216,108,0.06807984653335067,0.00788941569764644,0.9664656461619676,0.060006617140914376,0.24684991817946458,15016,240256,0.2466120890003367,0.14365040399934514,288,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,natural,60,5,"[2, 3, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 4, 3, 2]",64,64,1e-14,64,64,29.6,3.9140988053359522,2.7625436779491257,3.973312741422653,256,"[0.899469, 1.861358, 2.761745, 3.328421, 3.666195, 3.717939, 3.830092, 3.973313, 3.766698, 3.644797, 3.096158, 2.57222, 2.34476, 1.527962, 0.764979]",216,108,0.007029888812430017,0.0021064093835192715,0.9964893658580106,0.006309530287534781,0.07949537315433676,43688,699008,0.5637616129988601,0.3900566059819539,288,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,natural,60,5,"[2, 3, 4, 4, 5, 5, 5, 4, 5, 5, 5, 4, 4, 3, 2]",-1,untruncated,1e-14,256,256,50.93333333333333,3.973312741422654,2.7837403757354813,3.973312741422653,256,"[0.899469, 1.861358, 2.761745, 3.328421, 3.666195, 3.717939, 3.830092, 3.973313, 3.766698, 3.644797, 3.096158, 2.57222, 2.34476, 1.527962, 0.764979]",216,108,1.0141091131142675e-30,5.097693387633805e-31,1.0000000000000002,0.0,4.263057413495122e-14,174760,2796160,1.3015127239996218,0.8969220479921205,288,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,bfs,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",4,4,1e-14,4,4,3.7333333333333334,1.6557784087351064,1.1130137884884455,3.7555080139049988,256,"[0.899469, 1.861358, 2.445859, 3.228522, 3.558811, 3.556426, 3.646019, 3.654636, 3.668053, 3.755508, 3.611814, 2.92175, 2.187116, 1.527962, 0.764979]",264,132,2.369587486142168,0.10012170553736825,0.29775282274593334,0.9126310881950283,1.1869436999189655,424,6784,0.10946970700024394,0.02025775499714655,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,bfs,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",8,8,1e-14,8,8,6.666666666666667,2.444697898846065,1.7604851013634255,3.7555080139049988,256,"[0.899469, 1.861358, 2.445859, 3.228522, 3.558811, 3.556426, 3.646019, 3.654636, 3.668053, 3.755508, 3.611814, 2.92175, 2.187116, 1.527962, 0.764979]",264,132,1.0788805101237573,0.0701919156591426,0.5791737366488116,0.6196743832030864,0.8755507365758455,1448,23168,0.13006148400017992,0.03421909100325138,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,bfs,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",16,16,1e-14,16,16,11.466666666666667,3.0935080649811884,2.294310458076465,3.7555080139049988,256,"[0.899469, 1.861358, 2.445859, 3.228522, 3.558811, 3.556426, 3.646019, 3.654636, 3.668053, 3.755508, 3.611814, 2.92175, 2.187116, 1.527962, 0.764979]",264,132,0.3572052550784077,0.03385378191240652,0.8355744139329496,0.27160324044680983,0.5413656189262229,4776,76416,0.1803053430012369,0.07045480799388315,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,bfs,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",32,32,1e-14,32,32,18.933333333333334,3.556881073243634,2.613755661160476,3.7555080139049988,256,"[0.899469, 1.861358, 2.445859, 3.228522, 3.558811, 3.556426, 3.646019, 3.654636, 3.668053, 3.755508, 3.611814, 2.92175, 2.187116, 1.527962, 0.764979]",264,132,0.08124302551715223,0.009449550517027179,0.9601143542218015,0.06486091942308225,0.25680383770211845,15016,240256,0.3057998780004709,0.1715546220075339,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,bfs,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",64,64,1e-14,64,64,29.6,3.7400914613698917,2.7410589370516467,3.7555080139049988,256,"[0.899469, 1.861358, 2.445859, 3.228522, 3.558811, 3.556426, 3.646019, 3.654636, 3.668053, 3.755508, 3.611814, 2.92175, 2.187116, 1.527962, 0.764979]",264,132,0.004670528482297265,0.0014336803481435666,0.9976666863397633,0.0036510418304999126,0.06045147189792019,43688,699008,0.7051691429987841,0.46977446898745256,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,bfs,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",-1,untruncated,1e-14,256,256,50.93333333333333,3.7555080139049983,2.752552038765951,3.7555080139049988,256,"[0.899469, 1.861358, 2.445859, 3.228522, 3.558811, 3.556426, 3.646019, 3.654636, 3.668053, 3.755508, 3.611814, 2.92175, 2.187116, 1.527962, 0.764979]",264,132,9.33170844949753e-30,1.7803283484825293e-30,0.9999999999999997,1.5543122344752192e-15,5.244686009519926e-14,174760,2796160,1.485635347000425,0.9739958019799815,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rcm,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",4,4,1e-14,4,4,3.7333333333333334,1.6557784087351068,1.113013788488451,3.7555080139049917,256,"[0.764979, 1.527962, 2.187116, 2.92175, 3.611814, 3.755508, 3.668053, 3.654636, 3.646019, 3.556426, 3.558811, 3.228522, 2.445859, 1.861358, 0.899469]",264,132,2.369587486142119,0.10012170553736821,0.2977528227459406,0.9126310881950254,1.1869436999189655,424,6784,0.11108546700052102,0.020005511014460353,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rcm,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",8,8,1e-14,8,8,6.666666666666667,2.444697898846047,1.7604851013634168,3.7555080139049917,256,"[0.764979, 1.527962, 2.187116, 2.92175, 3.611814, 3.755508, 3.668053, 3.654636, 3.646019, 3.556426, 3.558811, 3.228522, 2.445859, 1.861358, 0.899469]",264,132,1.078880510123754,0.07019191565914323,0.5791737366488127,0.6196743832030894,0.8755507365758531,1448,23168,0.12960246900001948,0.03310459599015303,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rcm,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",16,16,1e-14,16,16,11.466666666666667,3.0935080649811755,2.294310458076469,3.7555080139049917,256,"[0.764979, 1.527962, 2.187116, 2.92175, 3.611814, 3.755508, 3.668053, 3.654636, 3.646019, 3.556426, 3.558811, 3.228522, 2.445859, 1.861358, 0.899469]",264,132,0.357205255078409,0.03385378191240678,0.8355744139329504,0.27160324044680884,0.5413656189262227,4776,76416,0.1805145470007119,0.07020070600810868,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rcm,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",32,32,1e-14,32,32,18.933333333333334,3.556881073243642,2.6137556611604795,3.7555080139049917,256,"[0.764979, 1.527962, 2.187116, 2.92175, 3.611814, 3.755508, 3.668053, 3.654636, 3.646019, 3.556426, 3.558811, 3.228522, 2.445859, 1.861358, 0.899469]",264,132,0.08124302551715246,0.009449550517027297,0.9601143542218016,0.06486091942308014,0.25680383770211934,15016,240256,0.32370067900046706,0.1765993650078599,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rcm,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",64,64,1e-14,64,64,29.6,3.74009146136988,2.7410589370516405,3.7555080139049917,256,"[0.764979, 1.527962, 2.187116, 2.92175, 3.611814, 3.755508, 3.668053, 3.654636, 3.646019, 3.556426, 3.558811, 3.228522, 2.445859, 1.861358, 0.899469]",264,132,0.00467052848229717,0.0014336803481435467,0.9976666863397645,0.0036510418304996906,0.060451471897921036,43688,699008,0.7348985440003162,0.4798088440147694,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rcm,68,6,"[2, 3, 4, 5, 5, 6, 6, 6, 6, 6, 5, 5, 4, 3, 2]",-1,untruncated,1e-14,256,256,50.93333333333333,3.7555080139049903,2.752552038765947,3.7555080139049917,256,"[0.764979, 1.527962, 2.187116, 2.92175, 3.611814, 3.755508, 3.668053, 3.654636, 3.646019, 3.556426, 3.558811, 3.228522, 2.445859, 1.861358, 0.899469]",264,132,4.777841256565177e-30,4.896687530588834e-31,1.0000000000000002,1.3322676295501878e-15,5.27380784281627e-14,174760,2796160,1.5833099160008715,1.033859269999084,336,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rand37,138,15,"[3, 5, 8, 11, 12, 15, 15, 13, 13, 11, 10, 9, 7, 4, 2]",4,4,1e-14,4,4,3.7333333333333334,1.7817879464961597,1.3473275468038621,5.929096842500033,256,"[0.979152, 1.947636, 2.818755, 3.781451, 4.615613, 5.362031, 5.822813, 5.929097, 5.662976, 4.921532, 4.342806, 3.548591, 2.691211, 1.746246, 0.764979]",684,342,3.423005364657501,0.14244186077072404,0.17327011251935934,0.9614721692659708,1.2678445684161652,424,6784,0.23109812100119598,0.045597797969094245,756,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rand37,138,15,"[3, 5, 8, 11, 12, 15, 15, 13, 13, 11, 10, 9, 7, 4, 2]",8,8,1e-14,8,8,6.666666666666667,2.5446894989775903,1.8900075750488017,5.929096842500033,256,"[0.979152, 1.947636, 2.818755, 3.781451, 4.615613, 5.362031, 5.822813, 5.929097, 5.662976, 4.921532, 4.342806, 3.548591, 2.691211, 1.746246, 0.764979]",684,342,2.405330273770083,0.08153722294519121,0.29597802403561424,0.9000529821960577,1.1694922122782208,1448,23168,0.27801285900022776,0.07956256999386824,756,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rand37,138,15,"[3, 5, 8, 11, 12, 15, 15, 13, 13, 11, 10, 9, 7, 4, 2]",16,16,1e-14,16,16,11.466666666666667,3.454779102459269,2.4003343791383416,5.929096842500033,256,"[0.979152, 1.947636, 2.818755, 3.781451, 4.615613, 5.362031, 5.822813, 5.929097, 5.662976, 4.921532, 4.342806, 3.548591, 2.691211, 1.746246, 0.764979]",684,342,1.613178554474406,0.04458188173165749,0.44374149811600305,0.7841964314836162,1.0348462428316842,4776,76416,0.42949119200056884,0.1892379510227329,756,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rand37,138,15,"[3, 5, 8, 11, 12, 15, 15, 13, 13, 11, 10, 9, 7, 4, 2]",32,32,1e-14,32,32,18.933333333333334,4.200353760255299,2.8342518433009056,5.929096842500033,256,"[0.979152, 1.947636, 2.818755, 3.781451, 4.615613, 5.362031, 5.822813, 5.929097, 5.662976, 4.921532, 4.342806, 3.548591, 2.691211, 1.746246, 0.764979]",684,342,0.9533753504090223,0.0344134072266802,0.6191289505041939,0.5768773844880182,0.8360876046277356,15016,240256,0.8578912310003943,0.5340037339847186,756,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rand37,138,15,"[3, 5, 8, 11, 12, 15, 15, 13, 13, 11, 10, 9, 7, 4, 2]",64,64,1e-14,64,64,29.6,5.054770511774053,3.276218496304006,5.929096842500033,256,"[0.979152, 1.947636, 2.818755, 3.781451, 4.615613, 5.362031, 5.822813, 5.929097, 5.662976, 4.921532, 4.342806, 3.548591, 2.691211, 1.746246, 0.764979]",684,342,0.4005216954321386,0.018319675746013057,0.8178594571208585,0.2853595234890536,0.5561220930017176,43688,699008,2.364812378998977,1.6454945640234655,756,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rand37,138,15,"[3, 5, 8, 11, 12, 15, 15, 13, 13, 11, 10, 9, 7, 4, 2]",-1,untruncated,1e-14,256,256,50.93333333333333,5.929096842500033,3.6623258367156697,5.929096842500033,256,"[0.979152, 1.947636, 2.818755, 3.781451, 4.615613, 5.362031, 5.822813, 5.929097, 5.662976, 4.921532, 4.342806, 3.548591, 2.691211, 1.746246, 0.764979]",684,342,2.3732487397826742e-29,1.1153361664473784e-29,0.9999999999999999,0.0,8.141787372318866e-14,174760,2796160,6.574592119999579,4.519657999962874,756,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rand41,100,9,"[4, 5, 7, 9, 8, 8, 9, 7, 8, 8, 7, 7, 6, 5, 2]",4,4,1e-14,4,4,3.7333333333333334,1.5199927619623441,0.9155791131295474,4.899071361666357,256,"[0.997721, 1.947636, 2.920626, 3.763868, 4.204283, 4.400575, 4.899071, 4.494226, 4.487503, 4.162834, 3.612625, 2.958534, 2.329384, 1.865402, 0.86804]",456,228,2.8715706147516924,0.1623068832262206,0.23033072098773216,0.9480588238390212,1.2426535569309307,424,6784,0.16780094000023382,0.030589088988563162,528,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rand41,100,9,"[4, 5, 7, 9, 8, 8, 9, 7, 8, 8, 7, 7, 6, 5, 2]",8,8,1e-14,8,8,6.666666666666667,2.2948461450368747,1.6167282922090798,4.899071361666357,256,"[0.997721, 1.947636, 2.920626, 3.763868, 4.204283, 4.400575, 4.899071, 4.494226, 4.487503, 4.162834, 3.612625, 2.958534, 2.329384, 1.865402, 0.86804]",456,228,1.9930824307818835,0.08601664046774778,0.36331273535882425,0.8713434866653431,1.1325306104369672,1448,23168,0.1998805529983656,0.05334293698615511,528,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
graph_ordering,full,True,grid_4x4,16,24,3,19,-1,rand41,100,9,"[4, 5, 7, 9, 8, 8, 9, 7, 8, 8, 7, 7, 6, 5, 2]",16,16,1e-14,16,16,11.466666666666667,2.905036824553773,2.193268361631064,4.899071361666357,256,"[0.997721, 1.947636, 2.920626, 3.763868, 4.204283, 4.400575, 4.899071, 4.494226, 4.487503, 4.162834, 3.612625, 2.958534, 2.329384, 1.865402, 0.86804]",456,228,1.200484526027309,0.09795157069840707,0.5440038126760364,0.6674175430833538,0.9201090973185929,4776,76416,0.29698214800009737,0.11777454197363113,528,complete,False,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
