experiment,grid,full_run,graph_family,n,edges,reps,graph_seed,ordering,ordering_role,total_span,max_cutwidth,chi_max,chi_label,svd_cutoff,max_bond_final,max_bond_intermediate,max_entropy,mean_entropy,swap_count,routing_distance,discarded_weight,norm_factor,infidelity,trace_distance_bound,phase_aligned_error,E_unsorted_1,E_sorted_1,topK25_mass,topK25_mass_rel,topK25_exact_mass,topK25_shape,topK100_mass,topK100_mass_rel,topK100_exact_mass,topK100_shape,topK400_mass,topK400_mass_rel,topK400_exact_mass,topK400_shape,topK1000_mass,topK1000_mass_rel,topK1000_exact_mass,topK1000_shape,storage_complex,storage_bytes,statevector_complex,runtime_s,svd_time_s,qiskit_time_s,n_svd,status,quic_params_version,quic_fingerprint,quic_source_kind,mps_revision,mps_sha256,mps_version
quic_readout,full,True,reg3,12,18,1,23,bfs,graph_informed,44,5,-1,untruncated,1e-14,16,16,0.3726396877272343,0.28270148019318503,52,26,6.13854823120196e-31,0.9999999999999998,-1.3322676295501878e-15,0.0,1.3189981017193939e-14,1.8009048428579482e-14,1.7890812370021675e-14,4.926614671774132e-16,8.118451306246705e-15,0.060684168518487895,1.6556200854722647e-14,1.8318679906315083e-15,8.517302487295057e-15,0.21507607524378025,1.5296791611163485e-14,2.220446049250313e-15,4.316794780167363e-15,0.5143737801601553,1.676458451227436e-14,2.3314683517128287e-15,2.9852597460246455e-15,0.7809934645779332,1.7036339786807853e-14,1192,19072,4096,0.025573156000064046,0.005055927006651473,0.017719404000672512,70,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,natural,natural,68,9,4,4,1e-14,4,4,1.803182914082496,1.2410847398073586,200,100,0.9504646747379654,0.6076299170155217,0.7019511160057,0.837825229988749,0.9529548415358796,1.0842387318766074,0.19109985683147473,0.023850827300149667,0.4580694431469249,0.052068147432614405,0.11063436138333305,0.03249202953192648,0.19116097658890877,0.16997208379930237,0.14427408467475417,0.03403759725749844,0.06771010629312442,0.5026959655054444,0.1902532937125147,0.05727039302062498,0.07375596319409561,0.7764849178352219,0.16731984653562862,296,4736,4096,0.07203495900012058,0.014000110992128612,0.017217588000676187,236,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,natural,natural,68,9,8,8,1e-14,8,8,2.7325652457615037,1.8603428939530595,200,100,0.5386395097657888,0.7553009904125801,0.4833945425999413,0.6952658071557534,0.7499963873371805,0.8433336759116326,0.253967176429597,0.003543769980202373,0.06806022789246827,0.052068147432614405,0.048028040489311634,0.006645476017169721,0.039097455703470035,0.16997208379930237,0.07592067631792276,0.08935825258829139,0.17775804605562048,0.5026959655054444,0.11986627050110182,0.11500312099960508,0.14810734678559453,0.7764849178352219,0.13555753587370317,936,14976,4096,0.07732771900009539,0.019970764004938246,0.017217588000676187,236,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,natural,natural,68,9,16,16,1e-14,16,16,3.5789279543008394,2.2693437763877387,200,100,0.18283894680300733,0.910041268243686,0.1887242952912782,0.43442409612184063,0.44562664640434196,0.5037932925380468,0.22516927266915465,0.0025423268360996315,0.048826911681270437,0.052068147432614405,0.031982794737237676,0.01564987154581665,0.0920731875258735,0.16997208379930237,0.04508144036482825,0.08960929262577477,0.1782574334681114,0.5026959655054444,0.07475050340832487,0.09616543206895656,0.12384713451622231,0.7764849178352219,0.11583332785417212,2728,43648,4096,0.11856886799978383,0.041308135002509516,0.017217588000676187,236,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,natural,natural,68,9,32,32,1e-14,32,32,4.203383099944267,2.563124134304486,200,100,0.0009733605089331193,0.9995133593169548,0.0009202474493746893,0.030335580584104356,0.03033907151985948,0.031014506574105788,0.009977531879476158,0.00020930860888505182,0.004019897369230104,0.052068147432614405,0.016434899086913597,0.0009601474827241607,0.005648853983915808,0.16997208379930237,0.013632924311217801,4.0394459922987735e-05,8.035564773704206e-05,0.5026959655054444,0.009794454235046003,0.00022274259297005994,0.0002868601666997584,0.7764849178352219,0.009939764196690438,6824,109184,4096,1.36873249799919,0.5212446270033979,0.017217588000676187,236,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,natural,natural,68,9,64,64,1e-14,64,64,4.205342919642358,2.5657377930699856,200,100,1.634034128206497e-30,1.0000000000000004,0.0,0.0,4.876809047085774e-14,5.004219638495669e-14,4.9883623743947907e-14,6.175615574477433e-16,1.186064010145511e-14,0.052068147432614405,1.1594891713428979e-14,2.7755575615628914e-15,1.6329490699426746e-14,0.16997208379930237,1.8854709460391916e-14,1.0658141036401503e-14,2.1201962553419522e-14,0.5026959655054444,2.4144965540817687e-14,7.882583474838611e-15,1.0151624704848906e-14,0.7764849178352219,3.609140980867509e-14,10920,174720,4096,1.5055424279998988,0.5204235160063035,0.017217588000676187,236,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,natural,natural,68,9,-1,untruncated,1e-14,64,64,4.205342919642358,2.5657377930699856,200,100,1.634034128206497e-30,1.0000000000000004,0.0,0.0,4.876809047085774e-14,5.004219638495669e-14,4.9883623743947907e-14,6.175615574477433e-16,1.186064010145511e-14,0.052068147432614405,1.1594891713428979e-14,2.7755575615628914e-15,1.6329490699426746e-14,0.16997208379930237,1.8854709460391916e-14,1.0658141036401503e-14,2.1201962553419522e-14,0.5026959655054444,2.4144965540817687e-14,7.882583474838611e-15,1.0151624704848906e-14,0.7764849178352219,3.609140980867509e-14,10920,174720,4096,1.5003644560001703,0.5168115639989992,0.017217588000676187,236,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,bfs,graph_informed,44,5,4,4,1e-14,4,4,1.6171810404202964,1.348623394292524,104,52,0.7737506856357625,0.6674725126134018,0.5800579885437546,0.7616153809789785,0.8390121224826029,0.9705886901597764,0.2934447400724194,0.00047840998192246603,0.009188150635503501,0.052068147432614405,0.09932663199945962,0.018314323569822683,0.1077490088987063,0.16997208379930237,0.07341303260606462,0.11729410313413358,0.2333301064316245,0.5026959655054444,0.11331370490698586,0.12595641675193658,0.16221360371440702,0.7764849178352219,0.15828926735728702,296,4736,4096,0.09048940399952698,0.016042573998674925,0.017217588000676187,140,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,bfs,graph_informed,44,5,8,8,1e-14,8,8,2.5815360586444163,1.8518888991063631,104,52,0.21784746511571262,0.8921062466311003,0.21578655930659685,0.46452831916536247,0.4784176731879057,0.5630594103489244,0.2351316702653043,0.0002892954248025839,0.005556092142071782,0.052068147432614405,0.04491906373221404,0.016602760922789367,0.09767933975789447,0.16997208379930237,0.08745763789436171,0.09406706992068625,0.18712517381376811,0.5026959655054444,0.07549363918235764,0.09735009527599947,0.12537280897535497,0.7764849178352219,0.13573686566124493,936,14976,4096,0.048999988999639754,0.010773414000141202,0.017217588000676187,140,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,bfs,graph_informed,44,5,16,16,1e-14,16,16,3.224718945193481,2.140120097225263,104,52,0.0024863926320646142,0.9987573749255322,0.002013907449670671,0.04487658019135004,0.04488788731682372,0.04286980680608264,0.011053160714275801,0.0002989083473356191,0.005740714084795518,0.052068147432614405,0.02085044197619757,0.0004570025074854822,0.002688691561992593,0.16997208379930237,0.01498201044205905,0.000612433565039705,0.0012182981505012142,0.5026959655054444,0.0098627120338411,0.0003007636567843308,0.0003873399854601631,0.7764849178352219,0.010716848333489808,2728,43648,4096,0.06640503299968259,0.025736549992871005,0.017217588000676187,140,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,bfs,graph_informed,44,5,32,32,1e-14,32,32,3.2343576233904976,2.146049450149449,104,52,4.794341498924047e-05,0.9999760280637775,4.4475659150111646e-05,0.006669007358678774,0.006669044435421034,0.006800733393480935,0.0038843725872569736,6.272962213652034e-05,0.0012047600160482723,0.052068147432614405,0.0032681391946336805,3.8667455760837965e-05,0.00022749297941475653,0.16997208379930237,0.0034716705747552656,0.00010612595862236063,0.00021111360723902856,0.5026959655054444,0.003393960434396573,1.3865025280668242e-05,1.7856142421056712e-05,0.7764849178352219,0.0036093956820092282,6824,109184,4096,0.26937545700002374,0.11557159899712133,0.017217588000676187,140,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,bfs,graph_informed,44,5,64,64,1e-14,32,64,3.2347527606854105,2.146238987252761,104,52,5.52784961714583e-30,0.9999999999999998,-4.440892098500626e-16,0.0,1.726082762993406e-14,1.827062355822706e-14,1.8072436298005935e-14,2.2898349882893854e-16,4.3977654308766135e-15,0.052068147432614405,8.854028621385623e-15,4.718447854656915e-16,2.7760134189025467e-15,0.16997208379930237,9.83935155574045e-15,1.4432899320127035e-15,2.87109909577556e-15,0.5026959655054444,1.0718639517626194e-14,2.886579864025407e-15,3.7174963707897405e-15,0.7764849178352219,1.29078063342003e-14,6824,109184,4096,0.19136583500039706,0.07477089100211742,0.017217588000676187,140,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,reg3,12,18,2,23,bfs,graph_informed,44,5,-1,untruncated,1e-14,32,64,3.2347527606854105,2.146238987252761,104,52,5.52784961714583e-30,0.9999999999999998,-4.440892098500626e-16,0.0,1.726082762993406e-14,1.827062355822706e-14,1.8072436298005935e-14,2.2898349882893854e-16,4.3977654308766135e-15,0.052068147432614405,8.854028621385623e-15,4.718447854656915e-16,2.7760134189025467e-15,0.16997208379930237,9.83935155574045e-15,1.4432899320127035e-15,2.87109909577556e-15,0.5026959655054444,1.0718639517626194e-14,2.886579864025407e-15,3.7174963707897405e-15,0.7764849178352219,1.29078063342003e-14,6824,109184,4096,0.33058521499970084,0.11546184499457013,0.017217588000676187,140,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,1,-1,natural,natural = graph_informed,15,1,4,4,1e-14,2,2,0.2662894810612577,0.10875153599975065,0,0,0.0,1.0,-2.220446049250313e-15,0.0,1.3148688801666786e-15,1.2944761217848913e-15,1.2190572345091426e-15,2.220446049250313e-16,6.714760164033231e-16,0.33068136389202,1.033895191682177e-15,2.220446049250313e-16,4.58793908005907e-16,0.4839746148551136,1.0755285551056204e-15,0.0,0.0,0.6826467757089438,1.1396049034995137e-15,0.0,0.0,0.795972469358571,1.1563016169557905e-15,120,1920,65536,0.012398779999784892,0.0006584579987247707,0.28452483999990363,15,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,1,-1,natural,natural = graph_informed,15,1,8,8,1e-14,2,2,0.2662894810612577,0.10875153599975065,0,0,0.0,1.0,-2.220446049250313e-15,0.0,1.3148688801666786e-15,1.2944761217848913e-15,1.2190572345091426e-15,2.220446049250313e-16,6.714760164033231e-16,0.33068136389202,1.033895191682177e-15,2.220446049250313e-16,4.58793908005907e-16,0.4839746148551136,1.0755285551056204e-15,0.0,0.0,0.6826467757089438,1.1396049034995137e-15,0.0,0.0,0.795972469358571,1.1563016169557905e-15,120,1920,65536,0.008391340999878594,0.0006082679983592243,0.28452483999990363,15,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,1,-1,natural,natural = graph_informed,15,1,16,16,1e-14,2,2,0.2662894810612577,0.10875153599975065,0,0,0.0,1.0,-2.220446049250313e-15,0.0,1.3148688801666786e-15,1.2944761217848913e-15,1.2190572345091426e-15,2.220446049250313e-16,6.714760164033231e-16,0.33068136389202,1.033895191682177e-15,2.220446049250313e-16,4.58793908005907e-16,0.4839746148551136,1.0755285551056204e-15,0.0,0.0,0.6826467757089438,1.1396049034995137e-15,0.0,0.0,0.795972469358571,1.1563016169557905e-15,120,1920,65536,0.00856624300013209,0.004816730996935803,0.28452483999990363,15,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,1,-1,natural,natural = graph_informed,15,1,32,32,1e-14,2,2,0.2662894810612577,0.10875153599975065,0,0,0.0,1.0,-2.220446049250313e-15,0.0,1.3148688801666786e-15,1.2944761217848913e-15,1.2190572345091426e-15,2.220446049250313e-16,6.714760164033231e-16,0.33068136389202,1.033895191682177e-15,2.220446049250313e-16,4.58793908005907e-16,0.4839746148551136,1.0755285551056204e-15,0.0,0.0,0.6826467757089438,1.1396049034995137e-15,0.0,0.0,0.795972469358571,1.1563016169557905e-15,120,1920,65536,0.003931357000510616,0.0005285190009090002,0.28452483999990363,15,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,1,-1,natural,natural = graph_informed,15,1,64,64,1e-14,2,2,0.2662894810612577,0.10875153599975065,0,0,0.0,1.0,-2.220446049250313e-15,0.0,1.3148688801666786e-15,1.2944761217848913e-15,1.2190572345091426e-15,2.220446049250313e-16,6.714760164033231e-16,0.33068136389202,1.033895191682177e-15,2.220446049250313e-16,4.58793908005907e-16,0.4839746148551136,1.0755285551056204e-15,0.0,0.0,0.6826467757089438,1.1396049034995137e-15,0.0,0.0,0.795972469358571,1.1563016169557905e-15,120,1920,65536,0.008175787999789463,0.0005820650003443006,0.28452483999990363,15,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,1,-1,natural,natural = graph_informed,15,1,-1,untruncated,1e-14,2,2,0.2662894810612577,0.10875153599975065,0,0,0.0,1.0,-2.220446049250313e-15,0.0,1.3148688801666786e-15,1.2944761217848913e-15,1.2190572345091426e-15,2.220446049250313e-16,6.714760164033231e-16,0.33068136389202,1.033895191682177e-15,2.220446049250313e-16,4.58793908005907e-16,0.4839746148551136,1.0755285551056204e-15,0.0,0.0,0.6826467757089438,1.1396049034995137e-15,0.0,0.0,0.795972469358571,1.1563016169557905e-15,120,1920,65536,0.00803908899979433,0.0005728970018026303,0.28452483999990363,15,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,2,-1,natural,natural = graph_informed,15,1,4,4,1e-14,4,4,0.5791722595228559,0.3706985500789436,0,0,0.0,1.0,1.3322676295501878e-15,3.650024149988857e-08,1.4715999522888686e-15,1.5701009144498025e-15,1.4153212785519212e-15,3.469446951953614e-18,1.5297855001540817e-16,0.0226793034160944,4.40619762898109e-16,6.938893903907228e-18,1.1302039454692517e-16,0.061395059995355564,5.455705331947058e-16,2.7755575615628914e-17,1.794336375447166e-16,0.1546843501331346,6.89986262569775e-16,0.0,0.0,0.26515919597971505,7.737950905029045e-16,424,6784,65536,0.017182954999952926,0.0013220950022514444,0.3547217830000591,30,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,2,-1,natural,natural = graph_informed,15,1,8,8,1e-14,4,4,0.5791722595228559,0.3706985500789436,0,0,0.0,1.0,1.3322676295501878e-15,3.650024149988857e-08,1.4715999522888686e-15,1.5701009144498025e-15,1.4153212785519212e-15,3.469446951953614e-18,1.5297855001540817e-16,0.0226793034160944,4.40619762898109e-16,6.938893903907228e-18,1.1302039454692517e-16,0.061395059995355564,5.455705331947058e-16,2.7755575615628914e-17,1.794336375447166e-16,0.1546843501331346,6.89986262569775e-16,0.0,0.0,0.26515919597971505,7.737950905029045e-16,424,6784,65536,0.01623810199998843,0.0010301520005668863,0.3547217830000591,30,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,2,-1,natural,natural = graph_informed,15,1,16,16,1e-14,4,4,0.5791722595228559,0.3706985500789436,0,0,0.0,1.0,1.3322676295501878e-15,3.650024149988857e-08,1.4715999522888686e-15,1.5701009144498025e-15,1.4153212785519212e-15,3.469446951953614e-18,1.5297855001540817e-16,0.0226793034160944,4.40619762898109e-16,6.938893903907228e-18,1.1302039454692517e-16,0.061395059995355564,5.455705331947058e-16,2.7755575615628914e-17,1.794336375447166e-16,0.1546843501331346,6.89986262569775e-16,0.0,0.0,0.26515919597971505,7.737950905029045e-16,424,6784,65536,0.02453127599983418,0.001853575001405261,0.3547217830000591,30,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,2,-1,natural,natural = graph_informed,15,1,32,32,1e-14,4,4,0.5791722595228559,0.3706985500789436,0,0,0.0,1.0,1.3322676295501878e-15,3.650024149988857e-08,1.4715999522888686e-15,1.5701009144498025e-15,1.4153212785519212e-15,3.469446951953614e-18,1.5297855001540817e-16,0.0226793034160944,4.40619762898109e-16,6.938893903907228e-18,1.1302039454692517e-16,0.061395059995355564,5.455705331947058e-16,2.7755575615628914e-17,1.794336375447166e-16,0.1546843501331346,6.89986262569775e-16,0.0,0.0,0.26515919597971505,7.737950905029045e-16,424,6784,65536,0.02155995800058008,0.0013926960018579848,0.3547217830000591,30,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,2,-1,natural,natural = graph_informed,15,1,64,64,1e-14,4,4,0.5791722595228559,0.3706985500789436,0,0,0.0,1.0,1.3322676295501878e-15,3.650024149988857e-08,1.4715999522888686e-15,1.5701009144498025e-15,1.4153212785519212e-15,3.469446951953614e-18,1.5297855001540817e-16,0.0226793034160944,4.40619762898109e-16,6.938893903907228e-18,1.1302039454692517e-16,0.061395059995355564,5.455705331947058e-16,2.7755575615628914e-17,1.794336375447166e-16,0.1546843501331346,6.89986262569775e-16,0.0,0.0,0.26515919597971505,7.737950905029045e-16,424,6784,65536,0.021507915999791294,0.005282514997816179,0.3547217830000591,30,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,path,16,15,2,-1,natural,natural = graph_informed,15,1,-1,untruncated,1e-14,4,4,0.5791722595228559,0.3706985500789436,0,0,0.0,1.0,1.3322676295501878e-15,3.650024149988857e-08,1.4715999522888686e-15,1.5701009144498025e-15,1.4153212785519212e-15,3.469446951953614e-18,1.5297855001540817e-16,0.0226793034160944,4.40619762898109e-16,6.938893903907228e-18,1.1302039454692517e-16,0.061395059995355564,5.455705331947058e-16,2.7755575615628914e-17,1.794336375447166e-16,0.1546843501331346,6.89986262569775e-16,0.0,0.0,0.26515919597971505,7.737950905029045e-16,424,6784,65536,0.02099053600068146,0.00976595199881558,0.3547217830000591,30,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,cycle,16,16,1,-1,natural,natural = graph_informed,30,2,4,4,1e-14,4,4,0.16902985813442328,0.1647133629686527,28,14,1.4073667639784941e-32,1.0,-4.440892098500626e-16,0.0,2.847022045472804e-15,2.640258460646269e-15,2.301134980447386e-15,1.1102230246251565e-16,3.8892146555841486e-16,0.285462007871202,1.349614864309956e-15,2.7755575615628914e-16,6.638361377467141e-16,0.41810883797077975,1.450662506785605e-15,2.220446049250313e-16,3.517429551664756e-16,0.6312695156039169,1.811484989788781e-15,3.3306690738754696e-16,4.497976746556229e-16,0.7404816124106286,1.9324006370752267e-15,424,6784,65536,0.026803147000464378,0.005837666998559143,0.25878132800062303,44,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,cycle,16,16,1,-1,natural,natural = graph_informed,30,2,8,8,1e-14,4,4,0.16902985813442328,0.1647133629686527,28,14,1.4073667639784941e-32,1.0,-4.440892098500626e-16,0.0,2.847022045472804e-15,2.640258460646269e-15,2.301134980447386e-15,1.1102230246251565e-16,3.8892146555841486e-16,0.285462007871202,1.349614864309956e-15,2.7755575615628914e-16,6.638361377467141e-16,0.41810883797077975,1.450662506785605e-15,2.220446049250313e-16,3.517429551664756e-16,0.6312695156039169,1.811484989788781e-15,3.3306690738754696e-16,4.497976746556229e-16,0.7404816124106286,1.9324006370752267e-15,424,6784,65536,0.024027088999901025,0.0018326450008316897,0.25878132800062303,44,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,cycle,16,16,1,-1,natural,natural = graph_informed,30,2,16,16,1e-14,4,4,0.16902985813442328,0.1647133629686527,28,14,1.4073667639784941e-32,1.0,-4.440892098500626e-16,0.0,2.847022045472804e-15,2.640258460646269e-15,2.301134980447386e-15,1.1102230246251565e-16,3.8892146555841486e-16,0.285462007871202,1.349614864309956e-15,2.7755575615628914e-16,6.638361377467141e-16,0.41810883797077975,1.450662506785605e-15,2.220446049250313e-16,3.517429551664756e-16,0.6312695156039169,1.811484989788781e-15,3.3306690738754696e-16,4.497976746556229e-16,0.7404816124106286,1.9324006370752267e-15,424,6784,65536,0.022970834999796352,0.001762244002748048,0.25878132800062303,44,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,cycle,16,16,1,-1,natural,natural = graph_informed,30,2,32,32,1e-14,4,4,0.16902985813442328,0.1647133629686527,28,14,1.4073667639784941e-32,1.0,-4.440892098500626e-16,0.0,2.847022045472804e-15,2.640258460646269e-15,2.301134980447386e-15,1.1102230246251565e-16,3.8892146555841486e-16,0.285462007871202,1.349614864309956e-15,2.7755575615628914e-16,6.638361377467141e-16,0.41810883797077975,1.450662506785605e-15,2.220446049250313e-16,3.517429551664756e-16,0.6312695156039169,1.811484989788781e-15,3.3306690738754696e-16,4.497976746556229e-16,0.7404816124106286,1.9324006370752267e-15,424,6784,65536,0.022732180999810225,0.0016463089996250346,0.25878132800062303,44,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,cycle,16,16,1,-1,natural,natural = graph_informed,30,2,64,64,1e-14,4,4,0.16902985813442328,0.1647133629686527,28,14,1.4073667639784941e-32,1.0,-4.440892098500626e-16,0.0,2.847022045472804e-15,2.640258460646269e-15,2.301134980447386e-15,1.1102230246251565e-16,3.8892146555841486e-16,0.285462007871202,1.349614864309956e-15,2.7755575615628914e-16,6.638361377467141e-16,0.41810883797077975,1.450662506785605e-15,2.220446049250313e-16,3.517429551664756e-16,0.6312695156039169,1.811484989788781e-15,3.3306690738754696e-16,4.497976746556229e-16,0.7404816124106286,1.9324006370752267e-15,424,6784,65536,0.022928274999685527,0.0017052230004992452,0.25878132800062303,44,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,cycle,16,16,1,-1,natural,natural = graph_informed,30,2,-1,untruncated,1e-14,4,4,0.16902985813442328,0.1647133629686527,28,14,1.4073667639784941e-32,1.0,-4.440892098500626e-16,0.0,2.847022045472804e-15,2.640258460646269e-15,2.301134980447386e-15,1.1102230246251565e-16,3.8892146555841486e-16,0.285462007871202,1.349614864309956e-15,2.7755575615628914e-16,6.638361377467141e-16,0.41810883797077975,1.450662506785605e-15,2.220446049250313e-16,3.517429551664756e-16,0.6312695156039169,1.811484989788781e-15,3.3306690738754696e-16,4.497976746556229e-16,0.7404816124106286,1.9324006370752267e-15,424,6784,65536,0.023057817999870167,0.0017491850012447685,0.25878132800062303,44,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,cycle,16,16,2,-1,natural,natural = graph_informed,30,2,4,4,1e-14,4,4,0.6058933443118157,0.5725481280915571,56,28,0.017410540454663018,0.9913293358327209,0.014768451774089031,0.12152551902414994,0.12175132426180907,0.1351097878506019,0.03659357689150614,0.0006435488267912317,0.045654689457797756,0.014096007101003607,0.05307631364446658,0.0006947420061479553,0.01813235903411606,0.038315036937047034,0.04106736828085643,0.0012867490181591862,0.013010359780079271,0.09890187818859426,0.039447961664644066,0.006410228566258502,0.03712075746789555,0.17268582333758908,0.0369723691659745,424,6784,65536,0.06123174999993353,0.012890194007013633,0.1455259569993359,88,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
quic_readout,full,True,cycle,16,16,2,-1,natural,natural = graph_informed,30,2,8,8,1e-14,8,8,0.6487013501473538,0.613119091402143,56,28,0.0003725990892933237,0.9998137129732065,0.00037253935073144895,0.01930127847401433,0.019302177431265596,0.01735689980365884,0.0036345710783898403,1.5638663758456295e-06,0.0001109439265062718,0.014096007101003607,0.002381226332673809,1.2799784597027075e-05,0.00033406687348514304,0.038315036937047034,0.0031456189287844306,5.731852127512094e-05,0.000579549370799827,0.09890187818859426,0.004035131936170207,2.458796405424568e-06,1.4238553911966402e-05,0.17268582333758908,0.0041109321591329614,1448,23168,65536,0.05698786199991446,0.014580064997062436,0.1455259569993359,88,complete,standin-v1,cfb538f0d43ae488,stand-in,a250ae81afc363466076dd397784dfa7e178223a,f2b6f21f8cfddcca,1.0.0
